School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Estimated Graduation,Position
American International,Northeast-10 Conference,Rachel Newman,Sr.,,,,USA,"Weymouth, Mass.",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Defender
American International,Northeast-10 Conference,Wilma Jansson,Sr.,,,,International,"Trollhaettan, Sweden",Sweden,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Forward
American International,Northeast-10 Conference,Michelle Mejia,Sr.,,,,USA,"Lowell, Mass.",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Midfielder
American International,Northeast-10 Conference,Nykole Monroy,Fr.,,,,USA,"Methuen, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Gabrielle Williams,Sr.,,,,USA,"Wilbraham, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Forward
American International,Northeast-10 Conference,Julianna Magalhaes,Jr.,,,,USA,"Naugatuck, CT",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2027,Defender
American International,Northeast-10 Conference,Lily Shields,Jr.,,,,USA,"Lakeville, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2027,Forward
American International,Northeast-10 Conference,Lilli Hammond,Fr.,,,,USA,"Summerville, SC",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Forward
American International,Northeast-10 Conference,Katelyn Oliveira,Sr.,,,,USA,"Swansea, Mass.",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Midfielder
American International,Northeast-10 Conference,Marissa Osorio-Johnson,Fr.,,,,USA,"Providence, RI",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Hayle Quieto,Sr.,,,,USA,"Weymouth, Mass.",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Defender
American International,Northeast-10 Conference,Skylar Schaefer,Fr.,,,,USA,"Deposit, NY",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Midfielder
American International,Northeast-10 Conference,Rotem Shechter,Fr.,,,,International,"Gan Yoshiya, Israel",Israel,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Maggie Prystowski,Sr.,,,,USA,"Westfield, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Forward
American International,Northeast-10 Conference,Sydney Mercier,Sr.,,,,USA,"South Hadley, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Midfielder
American International,Northeast-10 Conference,Aussie Paine,Fr.,,,,International,"Howden, Tasmania",Australia,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Leya Vohra,Sr.,,,,USA,"Shelton, Conn.",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2026,Midfielder
American International,Northeast-10 Conference,Leala Samuel,So.,,,,USA,"Springfield, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2028,Defender
American International,Northeast-10 Conference,Savannah Kamperides,Fr.,,,,USA,"Whitman, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Tyra Medina,Fr.,,,,USA,"Tewksbury, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2029,Defender
American International,Northeast-10 Conference,Sara Avery,So.,,,,USA,"Belchertown, MA",,,https://aicyellowjackets.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 49%,2028,Goalkeeper
Anderson (SC),South Atlantic Conference,Macy McDufford,Sr.,,,,USA,"Harrisburg, N.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2026,Goalkeeper
Anderson (SC),South Atlantic Conference,Arriel Frey,So.,,,,USA,"Mechanicsburg, Pa.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Goalkeeper
Anderson (SC),South Atlantic Conference,Kaky Sears,So.,,,,USA,"Charleston, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Midfielder
Anderson (SC),South Atlantic Conference,Carly Keuffer,Jr.,,,,USA,"Mason, Ohio",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Defender
Anderson (SC),South Atlantic Conference,Ansley Douty,Fr.,,,,USA,"Mount Pleasant, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Forward
Anderson (SC),South Atlantic Conference,Rylee Carroll,So.,,,,USA,"Anderson, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Midfielder
Anderson (SC),South Atlantic Conference,Kaitlyn Gregory,So.,,,,USA,"Cincinnati, Ohio",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Forward
Anderson (SC),South Atlantic Conference,Emma Lowe,So.,,,,USA,"Summerville, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Defender
Anderson (SC),South Atlantic Conference,Mary Krieger,So.,,,,USA,"Broomfield, Colo.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Forward
Anderson (SC),South Atlantic Conference,Ella Glenn,Fr.,,,,USA,"Simpsonville, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Midfielder
Anderson (SC),South Atlantic Conference,Kylie Swanson,Jr.,,,,USA,"Grapevine, Texas",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Midfielder
Anderson (SC),South Atlantic Conference,Camryn Woods,Jr.,,,,USA,"Bettendorf, Iowa",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Midfielder
Anderson (SC),South Atlantic Conference,Gaby Gonzalez,Gr.,,,,USA,"Antioch, Cali.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2025,Midfielder
Anderson (SC),South Atlantic Conference,Ceci Pumariega,Jr.,,,,USA,"Knoxville, Tenn.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Midfielder
Anderson (SC),South Atlantic Conference,Madison Bowling,So.,,,,USA,"Evans, Ga.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Forward
Anderson (SC),South Atlantic Conference,Ellie Ketzner,Fr.,,,,USA,"Magnolia, Texas",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Midfielder
Anderson (SC),South Atlantic Conference,Grace Tang,Sr.,,,,USA,"Troutman, N.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2026,Midfielder
Anderson (SC),South Atlantic Conference,Ashlyn Schaefer,Fr.,,,,USA,"Cincinnati, Ohio",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Defender
Anderson (SC),South Atlantic Conference,Ashton Douty,Fr.,,,,USA,"Mount Pleasant, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Midfielder
Anderson (SC),South Atlantic Conference,Catherine Nardella,Jr.,,,,USA,"Clovis, Calif.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Forward
Anderson (SC),South Atlantic Conference,Meggie Powell,Jr.,,,,USA,"Johnson City, Tenn.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Defender
Anderson (SC),South Atlantic Conference,Callie Davis,Jr.,,,,USA,"Simpsonville, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2027,Defender
Anderson (SC),South Atlantic Conference,Leanna Guion,Gr.,,,,USA,"Simpsonville, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2025,Forward
Anderson (SC),South Atlantic Conference,Zoe Stevenson,Fr.,,,,USA,"Bluffton, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Midfielder
Anderson (SC),South Atlantic Conference,Whitley Anderson,So.,,,,USA,"Eatonton, Ga.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Midfielder
Anderson (SC),South Atlantic Conference,Sophie Lodovici,So.,,,,USA,"Pooler, Ga.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Defender
Anderson (SC),South Atlantic Conference,Kierann Fisher,Fr.,,,,USA,"Concord, N.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2029,Defender
Anderson (SC),South Atlantic Conference,Lauren Monday,So.,,,,USA,"Anderson, S.C.",,,https://autrojans.com/sports/womens-soccer/roster/2024,High,direct read of official 2024 roster page; 2025 name overlap 72%,2028,Defender
Angelo State,Lone Star Conference,Millicent Switzer,Jr.,,,,USA,"Bentonville, Ark.",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Goalkeeper
Angelo State,Lone Star Conference,Kuryn Catlett,Fr.,,,,USA,"Spring, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2029,Goalkeeper
Angelo State,Lone Star Conference,Amber Lockwood,Sr.,,,,USA,"San Antonio, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2026,Goalkeeper
Angelo State,Lone Star Conference,Madison Bourzikas,Fr.,,,,USA,"Burleson, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2029,Forward
Angelo State,Lone Star Conference,Mariah Griffin,Sr.,,,,USA,"Midlothian, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2026,Forward
Angelo State,Lone Star Conference,Sanai Stewart,So.,,,,USA,"Cibolo, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Forward
Angelo State,Lone Star Conference,Katelin Heise,5th,,,,USA,"Lubbock, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2025,Defender
Angelo State,Lone Star Conference,Kailee Meyer,Fr.,,,,USA,"New Braunfels, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2029,Forward
Angelo State,Lone Star Conference,Whitni Newbill,Jr.,,,,USA,"Fort Worth, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Defender
Angelo State,Lone Star Conference,Isabella Hernandez,So.,,,,USA,"San Antonio, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Midfielder
Angelo State,Lone Star Conference,Madison Maxey,5th,,,,USA,"Cedar Park, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2025,Midfielder
Angelo State,Lone Star Conference,Sophia Barrientos,So.,,,,International,"Medellin, Colombia",Colombia,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Midfielder
Angelo State,Lone Star Conference,Wrilyn Shippey,Fr.,,,,USA,"Bulverde, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2029,Defender
Angelo State,Lone Star Conference,Shaelyn Ward,Sr.,,,,USA,"Abilene, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2026,Forward
Angelo State,Lone Star Conference,Abby James,Jr.,,,,USA,"Lubbock, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Midfielder
Angelo State,Lone Star Conference,Neleh Coleman,5th,,,,USA,"Oceanside, Calif.",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2025,Defender
Angelo State,Lone Star Conference,Ashlyn Vick,So.,,,,USA,"Trophy Club, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Defender
Angelo State,Lone Star Conference,Hannah Duncan,Jr.,,,,International,"Dunfermline, Scotland",United Kingdom,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Defender
Angelo State,Lone Star Conference,Hannah Carrier,Fr.,,,,USA,"Cypress, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2029,Forward
Angelo State,Lone Star Conference,Carringtyn Johnson,Jr.,,,,USA,"Wylie, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Defender
Angelo State,Lone Star Conference,Harper Saxon,Jr.,,,,USA,"Bluff Dale, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Defender
Angelo State,Lone Star Conference,Grace Jordan,Sr.,,,,USA,"Fort Worth, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2026,Forward
Angelo State,Lone Star Conference,Emily Thames,So.,,,,USA,"Wimberley, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Midfielder
Angelo State,Lone Star Conference,Christina Clark,So.,,,,USA,"Trophy Club, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2028,Defender
Angelo State,Lone Star Conference,Graycen Rasmussen,Jr.,,,,USA,"Burleson, Texas",,,https://angelosports.com/sports/womens-soccer/roster/2024,High,URL discovered from scratch (no source URL was on record); 2025 name overlap 57%,2027,Forward
